-8.680095155231479,2.9822677652686767,0.20519164899072942
-8.688051746209947,2.8416289371896357,0.2218019989472255
-8.704848988003123,2.6246747498055805,0.17720361478270774
-8.846095858203402,2.3843260341109422,0.13705128301224095
-8.994549809572211,2.19528576141115,0.1557584024361696
-8.925849757058051,2.0585037692110917,0.19745361756908886
-8.909934453539218,1.8995826722941664,0.2199633704311558
-8.834509595652406,1.7409674310584118,0.18876798892031432
-8.920911046469477,1.4394827459446824,0.10929858161744489
-8.755791591647753,1.3052942651844588,0.07919137272955767
-9.01369687326617,1.0421595487106055,0.07813620187382399
-8.993498712474754,0.8419091978739466,0.07322180651609109
-8.999923335202812,0.5700594498048712,-0.08997723514084957
-8.867090956417785,0.41764474282596525,-0.11116426179473726
-9.060680850129565,0.1780230343505576,0.017400262153797953
-8.879411313625305,0.05369599931863845,0.02800728347949999
-8.952580645810645,-0.29336946719567697,-0.20942887304038088
-8.794785648262625,-0.47330109078172683,-0.21097191507995794
-8.77308130466374,-0.656023975226393,-0.19652356547622274
-8.775345963873562,-0.7764961871477475,-0.09386420756640883
-8.94077415677607,-1.065186542730315,-0.05214806800767405
-8.839424835606355,-1.2530940096408958,-0.09270002986251386
-8.832092715459003,-1.5503964590505945,-0.2576225471024732
-8.751898111152904,-1.7098701189853407,-0.15020642105078175
-8.807270537525458,-1.8592762473873223,-0.08229273511936581
-8.619975356437608,-1.9751348474010373,-0.027936960159797512
-8.584749852792173,-2.1757795158829296,-0.012347280077378453
-8.569854695771696,-2.420335409493549,-0.014414026081579878
-8.581428423786736,-2.6070416270871535,-0.04953065812347983
-8.304273445830782,-2.766666843499881,0.06554517582065855
-8.276412658330042,-2.9152318940195134,-0.030659941878031838
-8.23245116105702,-3.121459265832608,0.03338695201685336
-8.251585803325248,-3.409525215600729,0.010581580968106324
-8.217734862808104,-3.606024407687651,-0.004745551648497243
-8.104920425236882,-3.7462990928938202,-0.04207856211787214
-7.981671905297202,-4.014370763511022,-0.0077339118603194645
-7.894355202561748,-4.170581388506227,-0.07532514260037279
-7.709814212045471,-4.309557104405672,-0.059138952054479166
-7.677599593482296,-4.5963910765131235,-0.11041662783418735
-7.543010441836945,-4.725997821442797,-0.06376618407379832
-7.412225245137561,-4.875162804946722,-0.1555917755079374
-7.187938732417627,-5.133326440551215,-0.121568912828706
-7.1264639905981095,-5.262213501473317,-0.19653024426177915
-6.997881463015988,-5.4053283114154205,-0.1485513054806603
-6.908169095597746,-5.569218340726943,-0.15051863257204834
-6.72581037065961,-5.762478717142104,-0.1287171671016301
-6.604532870581765,-6.03670372566123,-0.1790935575882397
-6.368785829003974,-6.102938717147742,-0.08982379002577001
-6.344861887456913,-6.190109109548706,-0.09754770840812721
-6.205257834752418,-6.397920096119398,-0.20634705341223
-6.108161918428914,-6.691881995543407,-0.32962116899253324
-5.946105415982879,-6.819778574959475,-0.32772940137245044
-5.675563201351636,-6.9153392706968,-0.27926715003022634
-5.456760794811648,-7.095902457292734,-0.26777146455085243
-5.516556136443397,-7.21585854112734,-0.35073453544216415
-5.389114782991862,-7.248424083978013,-0.2085247283261518
-5.21821964006873,-7.466486545789253,-0.26219375809551887
